0.161,-0.01,4.34,0.129,-0.03,3.86,-11.6,-0.03,3.86,-12.0,0.0,9.64
0.1,-0.04,3.11,0.102,0.0,9.64,-12.0,0.0,9.64,-1.5,0.01,2.57
0.101,-0.01,3.38,0.082,0.01,2.57,-1.5,0.01,2.57,-3.77,0.0,1.46
7.1713,-2.36,2.34,7.6685,0.32,1.28,54.0,0.32,1.28,35.0,0.14,1.09
7.412,-0.33,0.93,7.6507,0.14,1.09,35.0,0.14,1.09,66.0,-0.2,1.12
7.8329,0.36,2.15,8.0662,-0.2,1.12,66.0,-0.2,1.12,47.0,0.31,1.6
8.057,0.15,1.38,8.103,0.31,1.6,47.0,0.31,1.6,97.0,-0.06,1.05
8.4175,0.07,1.03,8.3958,-0.06,1.05,97.0,-0.06,1.05,77.0,0.07,0.98
8.2903,0.12,1.3,8.5875,0.07,0.98,77.0,0.07,0.98,97.0,-0.51,0.39
10.7158,-0.3966,0.04,11.0906,0.1526,0.05,174.0,0.1526,0.05,60.0,-0.146,0.07
10.9,0.4294,0.14,11.4444,-0.146,0.07,60.0,-0.146,0.07,98.0,0.4554,0.07
11.7874,0.6321,0.1,12.6015,0.4554,0.07,98.0,0.4554,0.07,78.0,0.8766,0.44
12.8751,0.0473,0.11,13.0488,0.8766,0.44,78.0,0.8766,0.44,186.0,0.0224,0.08
13.3853,-0.0365,0.45,13.7572,0.0224,0.08,186.0,0.0224,0.08,51.0,0.7043,0.12
13.4741,-0.3249,0.18,13.8167,0.7043,0.12,51.0,0.7043,0.12,117.0,-0.5723,0.11
16.7317,2.56,3.99,17.1693,-1.07,4.53,80.63,-1.07,4.53,158.62,1.79,6.26
18.5794,2.19,4.42,19.4034,1.79,6.26,158.62,1.79,6.26,81.71,6.15,17.37
22.0752,3.08,5.87,26.2362,6.15,17.37,81.71,6.15,17.37,161.43,2.65,17.17
25.5622,-6.64,14.49,25.2438,2.65,17.17,161.43,2.65,17.17,91.75,-0.46,13.23
27.2906,1.47,13.37,28.452,-0.46,13.23,91.75,-0.46,13.23,169.16,-1.11,8.13
28.3109,1.0,12.58,29.0185,-1.11,8.13,169.16,-1.11,8.13,78.4,-1.52,6.63
73.5511,-0.1941,0.26,76.7446,2.3293,0.43,184.0,2.3293,0.43,100.0,-3.7274,0.13
69.791,-3.815,0.3,73.7766,-3.7274,0.13,100.0,-3.7274,0.13,122.0,-0.72,0.14
66.8286,-0.676,0.14,68.6669,-0.72,0.14,122.0,-0.72,0.14,121.0,1.2713,0.44
73.1501,4.4152,0.4,76.1684,1.2713,0.44,121.0,1.2713,0.44,241.0,-0.7141,0.26
78.1916,5.2848,0.27,82.0258,-0.7141,0.26,241.0,-0.7141,0.26,146.0,-13.45,1.19
82.5367,25.9159,1.07,94.4133,-13.45,1.19,146.0,-13.45,1.19,31.33,-26.6111,2.85
16.9332,-1.78,3.08,19.2093,-0.39,2.41,317.0,-0.39,2.41,99.0,-0.62,2.22
19.4111,2.99,3.95,21.7988,-0.62,2.22,99.0,-0.62,2.22,225.0,0.48,2.04
21.8402,2.48,4.15,24.0981,0.48,2.04,225.0,0.48,2.04,243.0,-0.37,3.32
