0.365,0.01,17.35,0.35,0.01,6.64,-10.57,0.01,6.64,-3.2,-0.04,18.24
0.36,0.0,10.37,0.335,-0.04,18.24,-3.2,-0.04,18.24,-9.14,0.03,2.46
0.33,-0.05,3.43,0.32,0.03,2.46,-9.14,0.03,2.46,3.19,0.07,6.74
0.2581,-0.12,1.01,0.2938,0.03,0.31,15.78,0.03,0.31,3.59,-0.04,0.29
0.2674,-0.02,0.13,0.2868,-0.04,0.29,3.59,-0.04,0.29,12.35,-0.01,0.17
0.2914,0.11,0.24,0.3336,-0.01,0.17,12.35,-0.01,0.17,3.52,0.06,0.27
0.3383,0.03,0.4,0.3852,0.06,0.27,3.52,0.06,0.27,15.58,0.01,0.26
0.4107,0.0,0.24,0.4155,0.01,0.26,15.58,0.01,0.26,0.06,0.01,0.08
0.4261,0.01,0.35,0.4164,0.01,0.08,0.06,0.01,0.08,17.52,-0.03,0.1
0.295,0.29,188.85,0.28,-0.2,42.31,-0.3,-0.2,42.31,-1.8,-0.17,15.5
0.385,0.04,19.38,0.236,-0.17,15.5,-1.8,-0.17,15.5,-1.2,0.01,4.2
0.224,0.0,5.35,0.232,0.01,4.2,-1.2,0.01,4.2,-1.7,0.0,3.2
0.232,0.01,2.82,0.192,0.0,3.2,-1.7,0.0,3.2,-1.0,0.07,3.43
0.105,-0.11,5.47,0.105,0.07,3.43,-1.0,0.07,3.43,-2.1,-0.01,1.39
0.096,-0.01,1.92,0.082,-0.01,1.39,-2.1,-0.01,1.39,-0.6,-0.01,2.86
0.32,0.34,22.45,0.84,0.22,13.12,-4.0,0.22,13.12,0.03,-0.15,4.97
0.96,-0.27,3.76,0.59,-0.15,4.97,0.03,-0.15,4.97,-5.0,-0.15,15.17
0.229,-0.33,11.98,0.3,-0.15,15.17,-5.0,-0.15,15.17,-1.29,0.02,9.46
0.228,-0.05,0.9,0.222,0.02,9.46,-1.29,0.02,9.46,-2.7,-0.07,9.79
0.22,-0.08,34.81,0.08,-0.07,9.79,-2.7,-0.07,9.79,-1.38,0.07,5.5
0.106,0.11,27.62,0.2,0.07,5.5,-1.38,0.07,5.5,-3.0,0.02,0.71
4.528,0.02,47.38,4.7305,0.49,42.39,2.0,0.49,42.39,10.0,0.06,40.56
4.6983,-0.59,28.54,4.7081,0.06,40.56,10.0,0.06,40.56,11.0,0.05,14.75
4.4444,0.36,17.85,4.6593,0.05,14.75,11.0,0.05,14.75,3.42,-0.17,11.17
1.2612,0.76,6.45,1.6136,-0.34,6.7,0.01,-0.34,6.7,-2.16,-0.33,1.89
1.277,-0.33,4.11,0.9603,-0.33,1.89,-2.16,-0.33,1.89,-0.44,-0.08,2.36
0.9504,-0.1,2.18,0.83,-0.08,2.36,-0.44,-0.08,2.36,7.28,0.52,3.72
27.5292,-4.98,131.73,11.7999,-30.03,47.37,-3.78,-30.03,47.37,-88.47,-3.14,62.34
7.3999,-7.41,15.15,2.52,-3.14,62.34,-88.47,-3.14,62.34,-7.24,1.42,44.28
2.98,-2.62,43.05,2.94,1.42,44.28,-7.24,1.42,44.28,-21.56,-2.38,142.65
3.62,-0.82,69.0,1.24,-2.38,142.65,-21.56,-2.38,142.65,-0.17,0.0,67.16
0.56,-0.68,205.71,0.44,0.0,67.16,-0.17,0.0,67.16,-7.8,-0.06,23.9
0.54,-0.02,48.27,0.54,-0.06,23.9,-7.8,-0.06,23.9,-32.33,-0.08,11.45
0.828,-0.82,18.37,0.636,-0.2,9.71,-32.44,-0.2,9.71,-19.84,-0.06,1.5
0.4,0.0,1.93,0.445,-0.06,1.5,-19.84,-0.06,1.5,-19.02,0.16,4.42
0.34,-0.08,1.09,0.34,0.16,4.42,-19.02,0.16,4.42,-3.91,-0.01,0.85
0.315,-0.19,1.28,0.25,-0.01,0.85,-3.91,-0.01,0.85,3.78,-0.01,2.84
0.25,-0.03,9.36,0.25,-0.01,2.84,3.78,-0.01,2.84,-8.12,0.01,4.36
0.25,0.01,1.07,0.23,0.01,4.36,-8.12,0.01,4.36,-20.17,0.04,5.72
3.1302,-0.87,4.33,3.1718,0.59,5.45,28.0,0.59,5.45,15.0,-0.53,4.16
3.2896,-0.88,3.22,2.8024,-0.53,4.16,15.0,-0.53,4.16,28.0,-0.03,3.56
2.8297,0.52,11.38,3.2355,-0.03,3.56,28.0,-0.03,3.56,14.0,-0.55,5.19
3.3275,0.73,6.73,3.6216,-0.55,5.19,14.0,-0.55,5.19,26.0,1.52,19.49
3.4707,0.78,15.23,4.36,1.52,19.49,26.0,1.52,19.49,12.0,-0.09,10.93
4.6199,-1.14,25.14,4.3407,-0.09,10.93,12.0,-0.09,10.93,25.11,0.8,9.5
0.75,1.54,34.68,0.65,-0.94,29.12,-11.32,-0.94,29.12,-26.8,0.21,8.64
1.4,0.54,30.39,1.52,0.21,8.64,-26.8,0.21,8.64,-4.62,-0.81,16.68
1.82,0.81,30.78,1.7,-0.81,16.68,-4.62,-0.81,16.68,2.48,-0.53,50.28
1.96,0.5,30.39,1.85,-0.53,50.28,2.48,-0.53,50.28,-14.19,0.41,38.35
1.65,-0.16,29.75,1.68,0.41,38.35,-14.19,0.41,38.35,-3.96,-0.12,13.24
1.85,-0.14,25.84,1.75,-0.12,13.24,-3.96,-0.12,13.24,-6.82,-1.01,49.57
0.8513,-0.49,6.93,0.9623,0.15,3.34,8.77,0.15,3.34,1.61,0.01,1.78
0.9346,-0.01,2.74,1.0641,0.01,1.78,1.61,0.01,1.78,5.93,-0.11,1.77
1.1101,0.1,2.09,1.0442,-0.11,1.77,5.93,-0.11,1.77,1.76,0.06,7.85
1.0536,-0.06,3.31,1.0724,0.06,7.85,1.76,0.06,7.85,4.31,-0.04,3.62
1.0786,0.01,10.14,1.0394,-0.04,3.62,4.31,-0.04,3.62,5.34,-0.03,2.96
0.9021,-0.09,4.66,0.9512,-0.03,2.96,5.34,-0.03,2.96,14.15,0.1,1.45
0.425,0.0,0.0,0.425,0.0,0.0,-0.45,0.0,0.0,-0.84,0.0,0.0
0.2141,-0.04,7.82,0.205,-0.04,9.17,9.0,-0.04,9.17,-1.06,0.08,12.12
0.255,0.04,2.56,0.233,0.08,12.12,-1.06,0.08,12.12,-4.0,0.01,1.82
0.25,-0.04,2.77,0.25,0.01,1.82,-4.0,0.01,1.82,3.04,0.01,1.87
0.245,0.01,11.89,0.25,0.01,1.87,3.04,0.01,1.87,3.6,0.01,3.94
0.295,0.12,4.35,0.36,0.01,3.94,3.6,0.01,3.94,-1.79,0.04,1.54
15.649,-14.4,31.7,22.1128,4.73,20.83,-2.19,4.73,20.83,-0.43,-0.13,251.53
0.9872,-25.44,320.67,1.5795,-0.13,251.53,-0.43,-0.13,251.53,-3.73,-0.32,20.35
1.0662,0.19,56.06,1.3524,-0.32,20.35,-3.73,-0.32,20.35,0.11,-0.16,22.02
